edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
653,0.5292586210675325,0.2904793003221213
654,0.3485695269169447,0.4334126105667647
655,0.2523915637973105,0.4652544394722885
656,0.5302168576157013,0.39580415960270393
657,0.6049729170460663,0.296706559609684
658,0.7555388203978898,0.3344769347797042
659,0.30514046105581316,0.33499913377963847
660,0.6452209600075622,0.3021163222424937
661,0.49039969321864635,0.3019374334064104
662,0.252026472661632,0.19177010726853871
663,0.5497353551225223,0.31896439644088054
664,0.5519371404196893,0.3261306492914831
665,0.15693437969629914,0.4057602420411899
666,0.3073886025867534,0.43841803025844284
667,0.1885725510645947,0.4630592931333753
668,-0.004791505244262465,0.2602997309108315
669,0.15461149423323473,0.4599127916999041
670,0.16453322311407917,0.5254969114743776
671,1.2218008104584819,0.3223515732623959
672,1.2491479458468175,0.49865753250194944
673,0.6980951949349717,0.3479646546599834
674,1.2078499722875928,0.3714849866036716
675,1.1790344546455587,0.27954846566006014
676,1.4346970610417584,0.2977567489261661
677,0.48877306797568787,0.3587756054346612
678,1.0310753758443238,0.47183596114749676
679,0.7550525211232112,0.3577763164296012
680,0.421503896686748,0.39492616016317306
681,0.5788689725970199,0.3976576954446331
682,0.3599127506553942,0.5841277752678621
683,0.7382452424020239,0.35613337162923636
684,1.4144589087200385,0.33028686912099997
685,1.2823725950295157,0.39271545512280104
686,0.8342779173361875,0.31800296263543876
687,1.553998574154049,0.3529596597674402
688,1.0772307810664237,0.5454301685273089
689,1.5103518295038822,0.3887188394146452
690,0.2781638510158509,0.24808677687689967
